timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-09-21 14:47:40,efficiency_heating,tensor(3.3498),tensor(3.2803),3.521904706954956,136,slim oms
2025-09-21 14:48:10,efficiency_heating,tensor(3.4965),tensor(3.4313),3.5713860988616943,123,slim oms pareto
2025-09-21 14:48:16,efficiency_heating,tensor(8.0595),7.352421760559082,7.358227252960205,170,slim linear scaling
2025-09-21 14:48:22,efficiency_heating,tensor(3.3498),3.2526590824127197,3.4879672527313232,136,slim linear scaling oms
2025-09-21 14:48:53,efficiency_heating,tensor(3.4965),3.4378960132598877,3.5907435417175293,123,slim linear scaling oms pareto
2025-09-21 14:48:56,forest_fires,tensor(1.2921),tensor(1.5248),1.5150806903839111,166,slim
2025-09-21 14:48:59,forest_fires,tensor(1.2696),tensor(1.5740),1.762939214706421,132,slim oms
2025-09-21 14:49:29,forest_fires,tensor(1.2850),tensor(1.5656),1.5137392282485962,134,slim oms pareto
2025-09-21 14:49:34,forest_fires,tensor(1.2921),1.5388060808181763,1.5302823781967163,166,slim linear scaling
2025-09-21 14:49:39,forest_fires,tensor(1.2696),1.5891705751419067,1.814416527748108,132,slim linear scaling oms
2025-09-21 14:50:11,forest_fires,tensor(1.2850),1.5759940147399902,1.5229169130325317,134,slim linear scaling oms pareto
2025-09-21 14:50:15,istanbul,tensor(0.0135),tensor(0.0150),0.015234720893204212,92,slim
