dataset,individual,run,fitness,size
boston,best_size,22,3.774326801300049,41
boston,best_size,23,8.238837242126465,29
boston,best_size,24,4.692136287689209,41
boston,best_size,25,5.452551364898682,31
boston,best_size,26,11.624317169189453,55
boston,best_size,27,8.421307563781738,37
boston,best_size,28,5.125273704528809,33
boston,best_size,29,6.243013858795166,43
boston,optimal_compromise,0,5.11318302154541,41
boston,optimal_compromise,1,3.832345724105835,49
boston,optimal_compromise,2,6.9740071296691895,35
boston,optimal_compromise,3,4.864065170288086,43
boston,optimal_compromise,4,5.645535469055176,39
boston,optimal_compromise,5,5.103389739990234,49
boston,optimal_compromise,6,5.377726078033447,39
boston,optimal_compromise,7,6.29252290725708,55
boston,optimal_compromise,8,5.296614646911621,41
boston,optimal_compromise,9,5.378429889678955,37
boston,optimal_compromise,10,4.60697078704834,39
boston,optimal_compromise,11,5.738161087036133,39
boston,optimal_compromise,12,6.915470123291016,35
boston,optimal_compromise,13,4.625460624694824,47
boston,optimal_compromise,14,5.717441082000732,49
boston,optimal_compromise,15,5.835484981536865,35
boston,optimal_compromise,16,8.040278434753418,39
boston,optimal_compromise,17,4.766650676727295,43
boston,optimal_compromise,18,7.164947032928467,41
boston,optimal_compromise,19,6.159076690673828,43
boston,optimal_compromise,20,5.717634677886963,49
boston,optimal_compromise,21,4.886394023895264,35
boston,optimal_compromise,22,3.6284518241882324,49
boston,optimal_compromise,23,7.593262195587158,39
boston,optimal_compromise,24,3.5878944396972656,55
boston,optimal_compromise,25,5.321157455444336,35
boston,optimal_compromise,26,5.9174652099609375,63
boston,optimal_compromise,27,6.918249607086182,47
boston,optimal_compromise,28,5.02097749710083,41
boston,optimal_compromise,29,5.995978832244873,55
breast_cancer,best_fitness,0,0.3378341794013977,47
breast_cancer,best_fitness,1,0.2948293089866638,23
breast_cancer,best_fitness,2,0.2802281677722931,51
breast_cancer,best_fitness,3,0.41360917687416077,49
breast_cancer,best_fitness,4,0.2757068872451782,55
breast_cancer,best_fitness,5,0.3177901804447174,35
breast_cancer,best_fitness,6,0.3241271674633026,39
breast_cancer,best_fitness,7,0.34044620394706726,43
breast_cancer,best_fitness,8,0.33860909938812256,49
breast_cancer,best_fitness,9,0.29747241735458374,39
breast_cancer,best_fitness,10,0.2677285969257355,47
breast_cancer,best_fitness,11,0.2754530906677246,53
breast_cancer,best_fitness,12,0.3650813102722168,47
breast_cancer,best_fitness,13,0.2873018682003021,27
breast_cancer,best_fitness,14,0.3658481240272522,41
breast_cancer,best_fitness,15,0.3006090223789215,45
breast_cancer,best_fitness,16,0.31365516781806946,39
breast_cancer,best_fitness,17,0.32861819863319397,39
breast_cancer,best_fitness,18,0.2833739221096039,41
breast_cancer,best_fitness,19,0.3594159483909607,23
breast_cancer,best_fitness,20,0.27480795979499817,19
breast_cancer,best_fitness,21,0.3126607835292816,33
breast_cancer,best_fitness,22,0.37515705823898315,39
breast_cancer,best_fitness,23,0.257156640291214,33
breast_cancer,best_fitness,24,0.3186306953430176,45
breast_cancer,best_fitness,25,0.27949872612953186,47
breast_cancer,best_fitness,26,0.4383445978164673,49
breast_cancer,best_fitness,27,0.32346028089523315,47
breast_cancer,best_fitness,28,0.3343008756637573,43
breast_cancer,best_fitness,29,0.3004692494869232,51
breast_cancer,best_size,0,0.3373928368091583,15
breast_cancer,best_size,1,0.2948293089866638,23
breast_cancer,best_size,2,0.5899301767349243,29
breast_cancer,best_size,3,0.41360917687416077,49
breast_cancer,best_size,4,0.3041553199291229,25
breast_cancer,best_size,5,0.6693896055221558,25
breast_cancer,best_size,6,0.39122432470321655,27
breast_cancer,best_size,7,0.3610078692436218,23
breast_cancer,best_size,8,0.41989123821258545,29
breast_cancer,best_size,9,0.29747241735458374,17
breast_cancer,best_size,10,0.31618043780326843,29
